Colombia;COL;Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval;RL.PER.RNK.LOWER;1,65829E+13;185;1,24378E+14;1,69154E+14;1,69154E+14;1,77885E+14;2,15311E+14;2,67943E+14;2,96651E+14;3,26923E+14;3,27014E+14;3,5545E+14;4,13146E+14;3,47418E+14;3,38028E+14;3,50962E+14;3,71429E+14;3,19048E+14;3,04762E+14;2,80952E+14;2,71429E+14;2,38095E+14;2,42857E+14;2,45283E+14;
Colombia;COL;Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval;RL.PER.RNK.UPPER;3,8191E+14;415;3,18408E+14;3,83085E+14;3,9801E+14;3,99038E+14;4,11483E+14;4,689E+14;4,88038E+14;5,04808E+13;4,9763E+14;5,35545E+13;5,49296E+14;5,21127E+14;5,02347E+14;5,76923E+14;5,66667E+14;5,33333E+14;5,09524E+14;50;4,90476E+14;4,47619E+13;4,57143E+14;4,71698E+14;
Colombia;COL;Rule of Law: Standard Error;RL.STD.ERR;1,90395E+14;1,92366E+14;1,60436E+14;1,73195E+14;1,72537E+14;1,61292E+14;1,55808E+14;1,492E+14;1,47588E+14;1,45958E+14;1,43582E+14;1,44614E+14;1,347E+14;1,42121E+14;1,43709E+14;1,56037E+14;1,51492E+14;1,60968E+14;1,54259E+14;1,46177E+14;1,48521E+14;1,46567E+14;1,55328E+14;1,61117E+14;
Colombia;COL;Voice and Accountability: Estimate;VA.EST;-5,10942E+14;-3,44189E+14;-4,38141E+14;-4,16357E+14;-4,29242E+14;-3,18785E+14;-3,22521E+14;-1,72737E+14;-1,65322E+14;-1,65923E+14;-1,49578E+14;-1,32357E+14;-5,97142E+14;-6,39913E+14;-8,12788E+14;-4,33012E+14;3,93945E+14;1,21845E+14;1,12487E+14;1,72091E+14;2,04611E+14;1,43144E+14;9,43821E+13;1,66358E+14;
Colombia;COL;Voice and Accountability: Number of Sources;VA.NO.SRC;8;8;9;11;11;14;15;17;18;18;18;18;19;19;18;15;15;15;15;15;14;13;12;12;
Colombia;COL;Voice and Accountability: Percentile Rank;VA.PER.RNK;35;4,02985E+14;3,48259E+13;3,78109E+14;3,63184E+14;3,89423E+14;3,84615E+13;4,08654E+14;4,23077E+14;4,27885E+13;4,2654E+14;4,2654E+14;4,69484E+13;4,60094E+14;4,55399E+14;4,77833E+14;4,77833E+14;4,97537E+14;4,92611E+14;5,24272E+14;5,36232E+14;5,31401E+14;5,12077E+14;5,45894E+14;
Colombia;COL;Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval;VA.PER.RNK.LOWER;22;2,98507E+14;2,68657E+14;2,73632E+14;2,73632E+14;3125;3,02885E+14;3,41346E+14;3,55769E+14;3,46154E+14;3,6019E+14;3,6019E+14;3,94366E+14;4,03756E+14;3,89671E+14;3,89163E+14;3,94089E+14;4,28571E+14;4,23645E+14;4,32039E+14;4,49275E+14;4,34783E+14;4,15459E+14;4,49275E+14;
Colombia;COL;Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval;VA.PER.RNK.UPPER;44;4,82587E+14;4,77612E+14;4,52736E+14;4,27861E+14;4,66346E+14;4,75962E+14;4,66346E+14;4,71154E+14;4,90385E+13;4,88152E+14;4,88152E+14;5,30516E+13;5,44601E+14;5,25822E+13;5,36946E+13;5,41872E+14;5,61576E+14;5,71429E+14;5,97087E+14;5,99034E+14;5,70048E+14;5,70048E+14;5,89372E+13;
Colombia;COL;Voice and Accountability: Standard Error;VA.STD.ERR;1,96296E+14;2,04596E+14;1,92721E+14;1,61942E+14;1,63783E+13;1,47355E+14;1,46243E+14;1,17829E+14;1,15377E+14;1,12094E+14;1,13063E+14;1,12329E+14;1,11646E+13;1,1165E+14;1,10258E+14;1,2692E+14;1,28818E+14;1,2527E+14;1,25744E+14;1,27886E+14;1,22207E+14;1,27262E+14;1,29503E+14;1,27701E+14;
Costa Rica;CRI;Control of Corruption: Estimate;CC.EST;6,96142E+14;7,56039E+14;6,98609E+13;4,44572E+14;5,16546E+14;2,84918E+14;3,65192E+14;3,78651E+14;4,57115E+14;4,93209E+14;7,1547E+14;6,64392E+13;5,93174E+14;5,70754E+14;5,77553E+14;7,2567E+14;6,87304E+14;6,78494E+14;4,32417E+14;5,01533E+14;6,27239E+14;6,61663E+14;4,70483E+14;4,65849E+14;
Costa Rica;CRI;Control of Corruption: Number of Sources;CC.NO.SRC;5;4;5;6;7;10;10;11;12;11;11;10;9;10;10;10;10;12;12;12;12;11;11;10;
Costa Rica;CRI;Control of Corruption: Percentile Rank;CC.PER.RNK;7,52688E+14;7,70053E+14;7,44681E+14;7,03704E+14;7,24868E+14;6,30542E+14;6,53659E+13;7,02439E+14;7,18447E+14;7,18447E+14;7,32057E+14;7,28571E+14;7,20379E+14;7,20379E+14;7,06161E+14;75;7,42857E+14;7,33333E+14;6,42857E+14;6,71429E+14;7,19048E+14;7,42857E+14;6,66667E+14;6,69811E+14;
Costa Rica;CRI;Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval;CC.PER.RNK.LOWER;6,34409E+13;6,57754E+14;6,38298E+14;5,97884E+14;6,13757E+13;5,5665E+14;5,7561E+14;5,85366E+14;6,01942E+14;6,26214E+14;6,98565E+14;6,7619E+14;6,54028E+14;6,49289E+14;6,49289E+14;6875;6,52381E+14;6,52381E+14;6,14286E+14;6,19048E+14;6,47619E+14;6,38095E+14;5,95238E+13;5,99057E+14;
Costa Rica;CRI;Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval;CC.PER.RNK.UPPER;8,11828E+14;8,28877E+14;8,29787E+14;7,61905E+14;7,61905E+14;7,19212E+14;7,21951E+14;7,31707E+14;7,42718E+13;7,42718E+13;8,03828E+14;80;7,81991E+14;7,67773E+14;7,72512E+14;7,93269E+14;7,85714E+14;7,95238E+13;7,2381E+14;7,66667E+14;7,90476E+14;8,04762E+13;7,71429E+14;7,59434E+14;
Costa Rica;CRI;Control of Corruption: Standard Error;CC.STD.ERR;2,44907E+14;2,27055E+14;2,2124E+14;1,95523E+14;1,90424E+14;1,75242E+14;1,75427E+14;1,80434E+14;1,86432E+14;1,84395E+14;1,87845E+14;1,86137E+14;1,87793E+14;1,67744E+14;1,69647E+14;1,43829E+14;1,45852E+14;1,4591E+14;1,3131E+14;1,37193E+14;1,47778E+14;1,56031E+14;1,67013E+14;1,66021E+14;
Costa Rica;CRI;Government Effectiveness: Estimate;GE.EST;4,68431E+14;3,09279E+14;2,62207E+14;3,06561E+14;2,11419E+14;2,1229E+14;1,49778E+14;3,09586E+14;2,11472E+14;2,70572E+14;3,21134E+13;2,98929E+14;2,83399E+14;4,74399E+13;4,56511E+14;3,63258E+14;3,06994E+14;2,84244E+14;2,22507E+14;3,52697E+14;3,47733E+14;1,9672E+14;2,24118E+14;5,32664E+14;
Costa Rica;CRI;Government Effectiveness: Number of Sources;GE.NO.SRC;5;3;4;6;6;7;7;8;8;8;8;8;7;8;8;8;8;8;8;8;8;7;7;7;
Costa Rica;CRI;Government Effectiveness: Percentile Rank;GE.PER.RNK;6,66667E+14;6,28415E+14;6,17486E+14;6,32432E+14;6,10811E+14;6,16915E+14;5,93137E+14;5,60976E+14;5,97087E+14;6,21359E+14;6,41148E+14;6,36364E+14;6,35071E+14;6,68246E+14;6,72986E+14;6,77885E+13;6,61905E+14;6,57143E+14;6,14286E+14;6,66667E+14;6,61905E+14;60;5,95238E+13;5,56604E+14;
Costa Rica;CRI;Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval;GE.PER.RNK.LOWER;6,06557E+14;5,46448E+14;5,35519E+14;5,67568E+14;5,45946E+14;5,32338E+13;5,04902E+14;4,4878E+14;5,09709E+13;5,33981E+14;5,45455E+14;5,45455E+14;5,21327E+14;5,92417E+14;5,87678E+14;5,48077E+14;5,04762E+13;4,90476E+14;4,7619E+14;5,19048E+14;5,04762E+13;4,33333E+14;4,38095E+14;3,58491E+14;
Costa Rica;CRI;Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval;GE.PER.RNK.UPPER;7,54098E+14;7,54098E+14;7,10383E+14;7,24324E+14;6,75676E+14;6,96517E+13;6,56863E+14;6,43902E+14;7,13592E+14;7,28155E+14;7,27273E+14;7,17703E+14;7,109E+14;7,48815E+14;7,39336E+14;7,40385E+13;7,28571E+14;7,19048E+14;7,28571E+14;7,42857E+14;7,38095E+14;7,09524E+14;7,2381E+14;6,79245E+14;
Costa Rica;CRI;Government Effectiveness: Standard Error;GE.STD.ERR;1,71376E+14;2,22487E+14;2,16712E+14;1,83515E+14;1,87965E+13;1,92087E+13;1,80585E+14;1,91179E+14;2,23827E+14;2,27868E+14;2,17662E+14;2,21109E+14;2,2937E+14;2,17538E+14;2,12711E+14;2,32618E+14;2,32517E+14;2,19699E+13;2,22123E+14;2,16051E+14;2,29366E+14;2,55018E+14;2,56683E+14;2,6316E+14;
Costa Rica;CRI;Political Stability and Absence of Violence/Terrorism: Estimate;PV.EST;7,53051E+14;9,03729E+13;8,68542E+14;1,06869E+14;5,95757E+14;6,31577E+14;7,08228E+14;7,3605E+14;5,82773E+14;3,59765E+14;5,8706E+14;6,91537E+14;5,08276E+14;6,38402E+14;6,77918E+14;5,77418E+14;6,69974E+14;6,48553E+14;5,97006E+14;4,53241E+14;4,30243E+13;7,46752E+14;8,6029E+14;9,54447E+14;
Costa Rica;CRI;Political Stability and Absence of Violence/Terrorism: Number of Sources;PV.NO.SRC;4;4;4;5;5;6;6;6;6;6;6;6;6;7;7;8;8;8;8;8;7;6;6;6;
Costa Rica;CRI;Political Stability and Absence of Violence/Terrorism: Percentile Rank;PV.PER.RNK;7,23404E+14;7,76596E+14;7,67196E+14;8,35979E+14;6,58291E+14;6,69903E+14;6,74757E+14;6,8599E+14;6,66667E+14;5,57692E+13;6,58768E+14;7,01422E+14;6,30332E+14;6,77725E+14;6,77725E+14;6,52381E+14;6,71429E+14;6,66667E+14;6,61905E+14;6,22642E+14;6,03774E+14;7,16981E+13;7,68868E+14;8,34906E+14;
Costa Rica;CRI;Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval;PV.PER.RNK.LOWER;5,21277E+14;5,85106E+14;5,87302E+14;6,8254E+14;4,77387E+14;5,09709E+13;5,48544E+14;5,36232E+14;4,78261E+14;4,13462E+14;5,0237E+14;5,35545E+13;4,92891E+14;5,49763E+14;5,7346E+14;5,61905E+14;5,7619E+14;5,71429E+14;5,52381E+13;5,23585E+14;4,90566E+14;5,75472E+14;5,9434E+14;6,50943E+14;
Costa Rica;CRI;Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval;PV.PER.RNK.UPPER;9,52128E+14;9,84043E+14;9,52381E+14;9,73545E+14;8,49246E+14;8,59223E+14;8,8835E+14;9,08213E+14;8,26087E+14;7,25962E+14;8,53081E+14;8,81517E+14;7,39336E+14;8,34123E+14;8,62559E+14;7,66667E+14;8,42857E+14;8,47619E+14;7,90476E+14;7,16981E+13;75;8,86792E+14;9,38679E+14;9,62264E+14;
Costa Rica;CRI;Political Stability and Absence of Violence/Terrorism: Standard Error;PV.STD.ERR;3,73912E+14;3,45668E+14;3,42506E+14;3,00927E+14;2,92058E+13;2,86856E+14;2,78116E+14;2,73783E+14;2,62691E+14;2,63591E+14;2,64739E+13;2,60474E+14;2,54919E+13;2,26807E+14;2,31508E+14;1,96386E+14;2,01145E+14;2,06087E+14;2,13936E+14;2,12308E+14;2,2952E+14;2,3247E+14;2,34691E+14;2,3304E+14;
Costa Rica;CRI;Regulatory Quality: Estimate;RQ.EST;5,51819E+14;9,22753E+14;6,97727E+14;4,41433E+14;6,23164E+14;5,46658E+14;5,94157E+14;3,82123E+14;4,50157E+14;5,66188E+14;5,18184E+14;5,86027E+14;5,96261E+14;7,43631E+14;7,47274E+14;6,56426E+14;6,64466E+14;5,2648E+14;4,33457E+14;4,76173E+14;5,44662E+14;4,7758E+14;4,38738E+14;5,67062E+14;
Costa Rica;CRI;Regulatory Quality: Number of Sources;RQ.NO.SRC;5;4;5;6;6;7;7;7;7;7;7;7;6;7;7;8;8;8;8;8;8;7;7;7;
Costa Rica;CRI;Regulatory Quality: Percentile Rank;RQ.PER.RNK;6,90217E+14;7,82609E+13;7,17391E+13;6,43243E+14;6,75676E+14;6,76617E+14;6,71569E+14;6,27451E+14;6,5534E+14;6,65049E+14;6,79426E+14;6,88995E+14;7,01422E+14;7,39336E+14;7,39336E+14;7,16346E+14;7,2381E+14;6,85714E+14;6,90476E+14;6,85714E+14;7,09524E+14;6,7619E+14;6,71429E+14;7,12264E+14;
Costa Rica;CRI;Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval;RQ.PER.RNK.LOWER;5,81522E+13;6,46739E+14;625;5,72973E+14;6,16216E+14;6,1194E+14;6,02941E+13;5,44118E+14;5,72816E+14;5,82524E+14;5,74163E+14;5,98086E+14;5,82938E+14;6,35071E+14;6,4455E+14;6,34615E+13;6,42857E+14;60;5,85714E+14;6,09524E+14;6,09524E+14;5,71429E+14;5,57143E+14;5,89623E+14;
Costa Rica;CRI;Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval;RQ.PER.RNK.UPPER;7,82609E+13;9,23913E+14;8,47826E+14;7,24324E+14;7,67568E+14;7,76119E+14;75;7,15686E+14;7,37864E+14;7,81553E+14;7,46412E+14;7,7512E+13;7,77251E+14;8,24645E+14;8,34123E+14;8,07692E+14;80;7,85714E+14;7,57143E+14;7,71429E+14;7,57143E+14;7,52381E+14;7,38095E+14;7,73585E+14;
Costa Rica;CRI;Regulatory Quality: Standard Error;RQ.STD.ERR;2,8814E+13;3,32756E+13;2,62557E+14;2,22742E+14;1,90169E+14;1,95535E+14;1,66823E+14;2,02371E+14;2,12069E+14;2,07937E+14;1,99907E+14;2,02061E+14;2,16901E+14;2,25564E+13;2,22486E+14;2,1612E+14;2,08243E+14;2,13335E+14;2,05979E+14;2,06044E+14;2,03257E+14;2,21014E+14;2,20167E+14;2,25545E+14;
Costa Rica;CRI;Rule of Law: Estimate;RL.EST;6,18177E+14;6,33013E+14;5,3708E+14;5,54997E+14;5,26867E+14;5,02903E+13;4,97264E+14;3,89714E+13;3,54345E+14;4,53689E+14;5,78809E+14;5,35761E+14;4,43259E+14;5,28911E+14;5,63846E+14;5,83419E+14;4,92776E+14;4,31207E+14;4,28042E+13;4,67701E+14;5,29438E+13;4,98482E+14;4,24208E+14;4,36577E+14;
Costa Rica;CRI;Rule of Law: Number of Sources;RL.NO.SRC;8;7;9;10;10;12;12;13;14;14;14;13;12;13;13;13;13;12;12;12;12;11;11;11;
Costa Rica;CRI;Rule of Law: Percentile Rank;RL.PER.RNK;6,83417E+14;69;6,46766E+14;6,61692E+14;6,56716E+14;6,44231E+14;6,36364E+14;6,26794E+14;5,98086E+14;6,29808E+13;6,63507E+14;6,54028E+14;6,33803E+14;6,61972E+14;6,66667E+14;7,25962E+14;6,90476E+14;6,61905E+14;6,66667E+14;6,80952E+14;70;6,71429E+14;6,38095E+14;6,46226E+14;
Costa Rica;CRI;Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval;RL.PER.RNK.LOWER;6,0804E+14;60;5,9204E+14;5,8209E+14;5,87065E+14;5,81731E+14;5,74163E+14;5,50239E+14;5,55024E+14;5,81731E+14;6,06635E+14;6,11374E+14;6,05634E+14;6,10329E+14;6,00939E+14;6,58654E+14;6,19048E+14;5,80952E+14;5,80952E+14;5,90476E+14;6,04762E+13;5,95238E+13;5,57143E+14;5,61321E+14;
Costa Rica;CRI;Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval;RL.PER.RNK.UPPER;7,98995E+14;825;7,16418E+14;7,76119E+14;7,31343E+14;7,06731E+14;7,08134E+14;6,88995E+14;6,9378E+14;7,16346E+14;7,44076E+13;7,34597E+13;6,90141E+14;7,23005E+14;7,277E+14;7,69231E+14;7,47619E+14;7,47619E+14;7,52381E+14;7,47619E+14;7,57143E+14;7,52381E+14;7,33333E+14;7,40566E+14;
Costa Rica;CRI;Rule of Law: Standard Error;RL.STD.ERR;1,99608E+14;2,14146E+14;1,67421E+14;1,83888E+14;1,85576E+14;1,71779E+13;1,68052E+14;1,69405E+14;1,6754E+13;1,65472E+14;1,60803E+14;1,66155E+14;1,62615E+13;1,59037E+14;1,60926E+14;1,65181E+14;1,61981E+14;1,71015E+14;1,63182E+14;1,51826E+14;1,54262E+14;1,52155E+14;1,63335E+13;1,69052E+13;
Costa Rica;CRI;Voice and Accountability: Estimate;VA.EST;1,07736E+14;1,14267E+14;1,0947E+14;1,11082E+14;9,64285E+14;9,71274E+14;8,16958E+14;9,15723E+14;9,35347E+14;9,6676E+13;1,00583E+14;1,03989E+14;1,05386E+13;1,08822E+14;1,07848E+14;1,13837E+14;1,1516E+14;1,11797E+13;1,12176E+14;1,11911E+14;1,09436E+14;1,12083E+14;1,08113E+14;1,06959E+14;
Costa Rica;CRI;Voice and Accountability: Number of Sources;VA.NO.SRC;7;7;8;10;10;12;13;14;15;15;15;14;13;14;14;13;13;13;13;13;12;11;11;11;
Costa Rica;CRI;Voice and Accountability: Percentile Rank;VA.PER.RNK;815;8,45771E+14;8,25871E+14;8,35821E+14;7,66169E+14;8,07692E+14;7,25962E+14;7,54808E+14;75;7,69231E+14;7,77251E+14;8,05687E+13;8,12207E+14;8,35681E+14;8,30986E+14;8,52217E+14;8,62069E+14;8,47291E+14;8,47291E+14;8,34951E+14;8,4058E+14;8,59903E+14;8,30918E+14;8,21256E+13;
Costa Rica;CRI;Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval;VA.PER.RNK.LOWER;71;7,11443E+14;7,11443E+14;7,26368E+14;6,71642E+13;7,11538E+14;6,49038E+14;6875;6875;7,06731E+14;7,01422E+14;7,20379E+14;7,277E+14;7,37089E+14;7,32394E+14;7,3399E+14;7,48768E+14;7,53695E+14;7,63547E+14;7,71845E+14;7,48792E+14;7,58454E+14;7,343E+14;7,3913E+14;
Costa Rica;CRI;Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval;VA.PER.RNK.UPPER;915;9,55224E+14;9,30348E+14;9,30348E+14;8,90547E+14;8,89423E+14;8,22115E+13;8,70192E+14;8,70192E+14;8,70192E+14;9,00474E+14;9,05213E+14;9,15493E+14;9,15493E+14;9,15493E+14;9,26108E+12;9,31034E+14;9,31034E+14;9,26108E+12;9,27184E+14;9,22705E+14;9,37198E+14;9,22705E+14;9,13043E+14;
Costa Rica;CRI;Voice and Accountability: Standard Error;VA.STD.ERR;1,96929E+14;2,0538E+14;1,93244E+14;1,63387E+14;1,64993E+14;1,58213E+14;1,55413E+14;1,38126E+13;1,31701E+14;1,32142E+14;1,33718E+14;1,35108E+14;1,37637E+14;1,29824E+14;1,27142E+14;1,27509E+14;1,29288E+14;1,25607E+14;1,26255E+14;1,29249E+14;1,23303E+14;1,28335E+14;1,29606E+14;1,27768E+14;
Cuba;CUB;Control of Corruption: Estimate;CC.EST;2,89153E+14;3,44617E+14;3,57009E+14;4,01489E+14;2,20002E+13;2,17612E+14;2,68495E+14;2,52377E+14;3,01246E+14;2,62841E+14;2,7481E+12;3,08643E+14;2,6504E+13;2,28043E+14;1,13354E+14;6,29153E+14;3,84896E+14;1,35692E+14;2,32635E+13;1,34129E+14;1,46971E+14;-1,54579E+14;-3,32559E+14;-6,93472E+14;
Cuba;CUB;Control of Corruption: Number of Sources;CC.NO.SRC;4;4;4;4;5;6;6;7;7;6;6;6;6;7;7;7;7;7;7;7;7;6;5;5;
Cuba;CUB;Control of Corruption: Percentile Rank;CC.PER.RNK;6,34409E+13;6,41711E+14;6,59574E+14;6,93122E+14;6,24339E+14;6,05911E+14;6,29268E+13;6,29268E+13;6,50485E+14;6,45631E+14;6,65072E+14;6,61905E+14;6,4455E+14;6,3981E+14;6,16114E+14;5,91346E+14;5,80952E+14;60;6,2381E+14;5,90476E+14;5,71429E+14;4,85714E+14;5,42857E+14;5,23585E+14;
Cuba;CUB;Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval;CC.PER.RNK.LOWER;5,21505E+14;5,34759E+14;5,47872E+14;5,82011E+13;5,39683E+14;5,27094E+13;5,5122E+14;5,5122E+14;5,67961E+14;5,63107E+14;5,74163E+14;5,66667E+14;5,59242E+14;5,54502E+14;5,35545E+13;5,19231E+14;50;5,28571E+14;5,52381E+13;5,28571E+14;4,66667E+14;3,71429E+14;4,14286E+14;3,86792E+14;
Cuba;CUB;Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval;CC.PER.RNK.UPPER;7,58064E+14;7,43316E+14;7,60638E+14;7,61905E+14;7,3545E+14;7,19212E+14;7,07317E+14;7,21951E+14;7,3301E+14;7,3301E+14;7,22488E+14;7,2381E+14;7,1564E+14;7,01422E+14;6,72986E+14;6,49038E+14;6,38095E+14;6,47619E+14;6,57143E+14;6,52381E+14;6,2381E+14;5,90476E+14;6,28571E+14;6,22642E+14;
Cuba;CUB;Control of Corruption: Standard Error;CC.STD.ERR;2,62077E+14;2,27055E+14;2,50185E+14;2,12333E+14;2,12355E+14;2,03665E+14;1,96363E+14;1,84397E+14;1,85641E+14;1,8614E+14;1,95581E+14;1,89967E+14;1,86668E+14;1,72809E+14;1,77754E+14;1,68421E+14;1,65427E+14;1,71272E+14;1,51566E+14;1,58999E+14;1,68958E+12;1,74626E+14;2,09486E+14;2,05471E+14;
Cuba;CUB;Government Effectiveness: Estimate;GE.EST;-9,08113E+14;-5,04451E+14;-3,68336E+14;-5,84336E+13;-3,53687E+13;-4,54463E+14;-5,35869E+14;-2,42227E+14;-1,86341E+14;-3,58943E+14;-3,36485E+14;-3,34807E+14;-3,48951E+13;-3,76646E+14;-4,09549E+14;-3,42005E+13;3,30558E+14;-1,23933E+14;-1,98374E+14;-2,50047E+14;-1,77793E+14;-2,03547E+14;-2,48741E+14;-3,50332E+14;
Cuba;CUB;Government Effectiveness: Number of Sources;GE.NO.SRC;3;3;3;4;4;5;5;7;7;6;6;6;6;7;7;7;6;6;6;6;6;5;4;4;
Cuba;CUB;Government Effectiveness: Percentile Rank;GE.PER.RNK;1,96721E+14;3,38798E+14;4,31694E+14;3,40541E+14;4,59459E+14;4,22886E+14;3,57843E+14;4,73171E+14;5,09709E+13;4,32039E+14;4,49761E+14;4,21053E+14;4,3128E+14;4,2654E+14;4,12322E+14;5,43269E+14;5,38095E+14;4,7619E+14;4,47619E+13;4,42857E+14;4,42857E+14;4,47619E+13;4,19048E+14;3,72642E+14;
Cuba;CUB;Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval;GE.PER.RNK.LOWER;7,65027E+14;2,02186E+13;2,45902E+14;1,78378E+14;2,91892E+14;2,28856E+14;2,15686E+14;3,21951E+14;3,1068E+14;2,42718E+14;2,67943E+14;2,77512E+14;2,55924E+14;2,55924E+14;2,41706E+14;375;3,85714E+14;3,42857E+14;3,04762E+14;2,80952E+14;3,19048E+14;2,7619E+13;2,57143E+14;2,07547E+14;
Cuba;CUB;Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval;GE.PER.RNK.UPPER;3,1694E+14;5,08197E+14;5,62842E+14;4,7027E+13;5,62162E+14;5,32338E+13;4,85294E+13;5,85366E+14;5,97087E+14;5,72816E+14;5,74163E+14;5,69378E+14;5,6872E+14;5,59242E+14;5,30806E+14;6,63462E+14;6,66667E+14;6,47619E+14;60;5,90476E+14;6,14286E+14;6,09524E+14;60;5,80189E+14;
Cuba;CUB;Government Effectiveness: Standard Error;GE.STD.ERR;1,73904E+14;2,22487E+14;2,38579E+14;1,99643E+14;2,10552E+14;2,17043E+14;2,04833E+14;2,4418E+14;2,4322E+14;2,52997E+14;2,41419E+14;2,41074E+14;2,3738E+14;2,24939E+14;2,21471E+14;2,36897E+14;2,37637E+14;2,26964E+14;2,28767E+14;2,43601E+14;2,46166E+14;2,80114E+14;2,96431E+13;2,96129E+14;
Cuba;CUB;Political Stability and Absence of Violence/Terrorism: Estimate;PV.EST;2,3127E+14;7,87539E+14;2,48433E+14;2,63644E+14;3,16653E+14;3,55422E+14;4,24786E+14;4,74477E+14;4,50942E+13;5,24227E+14;3,5668E+14;3,49292E+14;2,80382E+14;3,07248E+14;3,70565E+14;5,44822E+14;6,3475E+14;6,73132E+12;6,3851E+14;6,40439E+14;6,10411E+14;5,96088E+13;3,92702E+14;4,99522E+13;
Cuba;CUB;Political Stability and Absence of Violence/Terrorism: Number of Sources;PV.NO.SRC;4;4;4;4;4;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;5;5;
Cuba;CUB;Political Stability and Absence of Violence/Terrorism: Percentile Rank;PV.PER.RNK;5,42553E+14;4,52128E+14;5,66138E+14;5,29101E+14;5,67839E+14;5,7767E+14;5,87379E+13;6,03865E+13;6,08696E+14;6,29808E+13;5,63981E+14;5,6872E+14;5,54502E+14;5,7346E+14;6,01896E+14;6,33333E+14;6,57143E+14;6,90476E+14;6,80952E+14;6,60377E+14;6,69811E+14;6,5566E+14;5,84906E+14;6,13208E+14;
Cuba;CUB;Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval;PV.PER.RNK.LOWER;3,19149E+14;2,76596E+13;3,43915E+14;3,80952E+14;3,86935E+14;4,02913E+14;4,36893E+14;4,78261E+14;4,29952E+14;4,85577E+14;4,17062E+14;4,36019E+14;4,12322E+14;4,17062E+14;4,54976E+13;5,38095E+14;5,7619E+14;5,71429E+14;5,71429E+14;5,66038E+14;5,56604E+14;5,37736E+14;4,71698E+14;50;
Cuba;CUB;Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval;PV.PER.RNK.UPPER;7,39362E+14;6,59574E+14;7,51323E+14;7,14286E+14;7,18593E+14;7,52427E+14;7,62136E+14;7,48792E+14;7,72947E+14;7,93269E+14;7,20379E+14;7,1564E+14;6,87204E+14;6,91943E+14;6,91943E+14;7,66667E+14;8,19048E+14;8,71429E+14;8,42857E+14;8,49057E+14;8,16038E+14;8,11321E+14;7,16981E+13;7,9717E+14;
Cuba;CUB;Political Stability and Absence of Violence/Terrorism: Standard Error;PV.STD.ERR;3,73912E+14;3,45668E+14;3,42506E+14;3,16015E+14;3,01585E+14;2,93032E+14;2,86873E+14;2,5725E+14;2,48242E+14;2,52089E+12;2,51998E+14;2,49323E+14;2,49336E+13;2,33037E+14;2,38264E+14;2,0559E+14;2,08575E+14;2,14361E+14;2,22478E+14;2,21038E+12;2,3491E+14;2,37614E+14;2,3995E+14;2,39938E+14;
Cuba;CUB;Regulatory Quality: Estimate;RQ.EST;-1,10011E+14;-1,31562E+14;-1,22411E+14;-1,29867E+14;-1,45723E+14;-1,60239E+14;-1,31981E+14;-1,43241E+14;-1,56106E+14;-1,4968E+14;-1,60246E+14;-1,67191E+14;-1,62695E+14;-1,56116E+14;-1,58074E+14;-1,32482E+14;-1,24927E+14;-1,35518E+14;-1,35103E+14;-1,47934E+14;-1,50502E+14;-1,53046E+14;-1,45443E+13;-1,38186E+14;
Cuba;CUB;Regulatory Quality: Number of Sources;RQ.NO.SRC;4;4;4;5;5;6;6;7;7;6;6;6;6;7;7;7;7;7;7;7;7;6;5;5;
Cuba;CUB;Regulatory Quality: Percentile Rank;RQ.PER.RNK;1,3587E+14;9,78261E+14;1,1413E+14;8,64865E+14;5,40541E+14;3,9801E+14;8,82353E+14;6,37255E+14;4,36893E+14;3,8835E+14;3,82775E+14;3,34928E+14;3,31754E+13;4,2654E+14;3,31754E+13;7,69231E+12;8,09524E+14;6,66667E+14;8,09524E+14;6,19048E+13;5,71429E+13;5,2381E+13;6,19048E+13;7,07547E+14;
